INPUT,REF,OUTPUT,LABEL,BLEU
bist du damit einverstanden,are you ok with this,are you think to,1,0.6875
tom sagte sehr wenig,tom said very little,tom said a a,1,0.6666666666666666
mary ist bezaubernd,mary is charming,mary is cute,1,0.6666666666666666
du bist nicht so jung wie tom,youre not as young as tom,you not isnt tom tom,0,0.4
ich habe es nicht besonders eilig,im not in any particular hurry,i not in in in,0,0.3571428571428572
ich wei was dein erster gedanke war,i know what your first thought was,i know what was is,0,0.5555555555555556
er ist nicht in der lage dazu,he cant do that,he didnt not to it,1,0.3888888888888889
tom neigt zu ziemlich schnellem sprechen,tom tends to speak quite fast,tom never to be,0,0.4
ihr braucht einen joystick,you need a joystick,you need a beer,1,0.5333333333333333
man kann suppe nicht mit einer gabel essen,you cant eat soup with a fork,you cant be a chance,0,0.5
eine katze ist auf dem tisch gewesen,a cat has been on the table,a dog was a the the,0,0.3684210526315789
dachte ich mir doch dass ich dich hier fande,i figured id find you here,i i you you you,0,0.3333333333333333
ich brauche neue schuhe,i need a new pair of shoes,i need a new,0,0.5833333333333334
ich dachte ich konnte es tun,i thought i could do it,i wish i could could it,1,0.391304347826087
ich wei nicht ob das gut oder schlecht ist,i dont know if its good or bad,i dont know not not,0,0.42105263157894735
er zogerte einen moment lang,he hesitated for a moment,he works a a a,1,0.5
tom hatte es nicht gekonnt,tom couldnt have done it,tom didnt have it,0,0.6470588235294118
ich habe einige franzosische bucher,i have some french books,i have many books books,1,0.5217391304347826
tom ist beim bau,toms in the construction business,tom is a,0,0.75
der prinz war aufgeschmissen im wald,the prince was lost in the woods,the dog was in long,0,0.631578947368421
tom ist erwachsen,tom is an adult,tom is a eater,1,0.5
darf ich diesen stift benutzen,may i use this pen,may i use this picture,1,0.5
sie hat heute die neuen vorhange aufgehangt,she put up the new curtains today,shes the the day,0,0.5
ich wusste du wurdest dich freuen,i knew youd be happy,i knew you you you,1,0.5
wie viele rettungsboote gibt es,how many lifeboats are there,how many is do do,0,0.5882352941176471
ich tue das hier ihretwegen,im doing this for them,im doing for for,1,0.5625
meine initialen sind auf meiner aktentasche,my initials are on my briefcase,my my my and,0,0.4166666666666667
ich dachte dass tom vielleicht krank ware,i thought tom might be sick,i knew tom was was,0,0.4444444444444444
gib uns bescheid wann du ankommst,let us know when youll arrive,let me help you,0,0.5333333333333333
wo haben sie ihre handschuhe ausgezogen,where did you take your gloves off,where did you buy your,0,0.45454545454545453
fruher war es besser,it was better in the old days,he was be be,0,0.5833333333333334
ich winkte ihnen lachelnd zu,i smiled and waved at them,i went to you,0,0.46153846153846156
was hat es gekostet,how much did that cost,what does it it,1,0.6
tom hat eine lernbehinderung,tom has a learning disability,tom is a,0,0.875
es geht ihr heute viel besser,shes a lot better today,you all better better,1,0.42857142857142855
ich glaube tom hat es gefallen,i think tom liked it,i think tom tom was,1,0.42105263157894735
ich habe es fur zehn dollar gekauft,i bought it for dollars,i met him a beer,0,0.4375
was ich mochte ist nicht tee sondern kaffee,what i want isnt tea but coffee,dont want like my,0,0.47058823529411764
tom hat sich den arm gebrochen,tom broke his arm,tom broke his watch,1,0.631578947368421
was tom tat sah nach spa aus,what tom was doing looked like fun,what tom tom was,0,0.5
er spricht auch russisch,he can speak russian as well,he speaks swim english,0,0.5
er liest selten wenn uberhaupt,he seldom if ever reads a book,he said to to be,0,0.5625
es ist ziemlich kalt heute,it is pretty cold today,its very cold today,1,0.631578947368421
ich hatte zweifel,i had doubts,i had married,1,0.38461538461538464
ihr seid damit davongekommen,you got away with it,you missed the,1,0.5
wo haben sie die frau gesehen,where did you see the woman,where did you look a,0,0.55
ich beneide sie nicht,i dont envy you,i dont know you,1,0.5333333333333333
wo kauft ihr gemuse,where do you buy vegetables,where are you,0,0.6923076923076923
tom ist ein hochgewachsener mann,tom is a tall man,tom is a a man,1,0.5714285714285714
tom wollte nur behilflich sein,tom was just trying to help,tom wanted want to to,0,0.38095238095238093
warum hast du nichts gemacht,why didnt you do anything,why did you say,0,0.6
mir klingeln noch die ohren,my ears are still ringing,my lips hurts,0,0.6153846153846154
wisst ihr warum das passiert,do you know why that happens,do you know know know,0,0.38095238095238093
da stimmt etwas nicht,somethings not right,theres not not,1,0.5714285714285714
ich habe morgen unterricht,i have class tomorrow,i can french,1,0.5833333333333334
wie hast du die box geoffnet,how did you open the box,how did you the the,1,0.5263157894736842
wir spielen nach der schule tennis,we play tennis after school,we play to milk,0,0.6666666666666666
das ist eine sehr gute frage,this is a very good question,thats a a good,0,0.5714285714285714
das ist mein freund tom,this is my friend tom,thats is my idea,1,0.5625
bitte lest dieses buch,please read that book,please these the book,1,0.5238095238095238
tom betrog mary,tom fooled mary,tom hates mary,1,0.5714285714285714
warum denkst du tom wurde dies tun,why do you think tom would do this,why do you do tom tom,0,0.42857142857142855
er hielt mich fur meinen bruder,he thought i was my brother,he gave me my my,0,0.4375
konnten sie das bitte noch einmal langsam wiederholen,could you please repeat it slowly,can you stop that,0,0.5294117647058824
du musst das jetzt machen,you have to do this now,you must do do it,1,0.47058823529411764
diese strae fuhrt zum bahnhof,this road leads to the station,this door the the the,0,0.42857142857142855
tom sehnte sich nach einem wiedersehen mit maria,tom longed to see mary again,tom tom tom mary mary,0,0.3333333333333333
bitte nimm dir was auch immer du magst,please get whatever you like,dont you like like,0,0.5
du musst tun was ich dir sage,you must do as i tell you,you have what to i do,0,0.42857142857142855
ich mochte einige worte sagen,id like to say a few words,i want to to a,0,0.42857142857142855
ich studiere gerade sehr intensiv,im studying very hard,im hungry hungry,1,0.5625
nimm es wenn notig auseinander,take it apart if necessary,do me if to,0,0.45454545454545453
ich trinke nach dem abendessen kaffee,i drink coffee after dinner,i study to eggs,0,0.4
sie sind auergewohnlich,youre extraordinary,youre cantankerous,1,0.5
tom zog die vorhange zu,tom closed the curtains,tom is the door,1,0.6666666666666666
schulde ich dir geld,do i owe you money,do i owe you money,1,0.5555555555555556
ich wunschte das passierte haufiger,i wish it would happen more often,i like that movie,0,0.5294117647058824
tom hat eine schwester in boston,tom has a sister in boston,tom has a of of,0,0.4666666666666667
kannst du hochchinesisch sprechen,are you able to speak mandarin,can you believe,0,0.6666666666666666
beinhaltet cocacola koffein,does cocacola have caffeine in it,is is,0,0.6
nehmt tom nicht zu ernst,dont take tom too seriously,dont forget anything,0,0.5
er will nicht in schwierigkeiten kommen,he doesnt want to get in trouble,he cant to be stay,0,0.5
du irrst dich,you are wrong,you are you,1,0.6363636363636364
das wurde funktionieren,that would work,that was,1,0.625
ich werde euch vor gefahr schutzen,i will protect you from danger,ill be you your,0,0.5333333333333333
barcelona liegt in spanien,barcelona is in spain,europe is from,1,0.5
wo ist mein hund,where is my dog,where is dog dog,1,0.625
was kochen sie am allerliebsten,what do you like to cook the most,what are you doing,0,0.6111111111111112
hast du je erlebt dass tom gelogen hat,have you ever known tom to lie,did you ever tom tom tom,0,0.4166666666666667
ich wei dass er beschaftigt war,i know that he was busy,i know where was was was,1,0.4166666666666667
hast du deinen plan ausgefuhrt,did you carry out your plan,did you have your name,0,0.4090909090909091
jedes land hat seine eigenen sitten und gebrauche,each country has its own customs,his hair of long,0,0.5
sind das ihre,are these yours,are your your,1,0.5384615384615384
wo wohnen sie jetzt,where do you live now,where are you now,1,0.5294117647058824
ich bin vollstandig geheilt,i have completely recovered,im am,0,0.8
mary ist auf dem scheiterhaufen verbrannt worden,mary was burned at the stake,mary has his,0,0.5833333333333334
entschuldigung fur die verspatung,i must apologize for the delay,be the at at,0,0.4166666666666667
sag tom ich habe keinen hunger,tell tom that im not hungry,dont tom why im,0,0.5333333333333333
es ist fur mich zu schwierig,its too difficult for me,its too to me me,0,0.4375
es ist dein fehler gewesen nicht meiner,it was your mistake not mine,they all my my,0,0.42857142857142855
sie eignet sich fur die stelle nicht,shes unfit for the job,she is on the,1,0.6153846153846154
essen sie nicht so viel sie werden sonst dick,dont eat so much youll get fat,dont you as as much,0,0.631578947368421
mogt ihr baseball,are you fond of baseball,do you like baseball,1,0.5
du gehst mir langsam auf die nerven,youre starting to bother me,you me me the,0,0.6153846153846154
warum musste sie nach ihm schicken,why did she need to send for him,when did he to to,0,0.5294117647058824
wann hast du dir deine erste tatowierung geholt,when did you get your first tattoo,when did you get up,0,0.631578947368421
weit du wer der kerl ist,do you know who that guy is,do you know where is is,0,0.4782608695652174
das ist richtig,thats correct,thats is,1,0.625
fahren sie vorsichtig,drive safely,are you,1,0.7142857142857143
warum ist tom nicht gekommen,why didnt tom come,why didnt tom tom,1,0.5882352941176471
er fuhrt mich nie zum essen aus,he never takes me out for dinner,he never never to me,0,0.45
sie hat sich zu einem spanischkurs angemeldet,she signed up for a spanish course,she has a a,0,0.45454545454545453
ich glaube an die freundschaft,i believe in friendship,i think the tennis,1,0.3333333333333333
sie haben vorurteile oder,youre prejudiced arent you,youre are all,0,0.5384615384615384
sie wird bis zu funfzig dollar zahlen,she will pay up to fifty dollars,she will to to,0,0.6428571428571429
ich war uberrascht ihn hier zu sehen,i was surprised to see him there,i tried to to,0,0.5384615384615384
du sagtest ich ware hier in sicherheit,you said id be safe here,i know i were all,0,0.35294117647058826
tom mag kein mathe,tom doesnt like math,tom doesnt like like,1,0.55
das ist deine verantwortung,thats your responsibility,thats boring,0,0.8333333333333334
tom ist genau wie wir,tom is just like us,tom is as as to,1,0.4
tom hat die kontrolle verloren,tom has lost control,tom lost his,1,0.5833333333333334
ich muss ins bett gehen,i have to go to bed,i have to to to bed,1,0.5263157894736842
ich denke oft an sie,i think about her often,i think where owe you,1,0.47619047619047616
man sagte uns nicht woher er gekommen ist,we werent told where he came from,he didnt didnt me was me,0,0.375
es tut mir leid aber ich kann dem nicht zustimmen,i beg to differ,i sorry sorry ill,1,0.23529411764705885
das konnte ich tom nicht antun,i couldnt do that to tom,i cant do that that,1,0.47368421052631576
es gefallt dir nicht wahr,you like it dont you,you dont like you you,1,0.5238095238095238
alle freunde von tom lachten mich aus,all of toms friends laughed at me,everyones is afraid of of,0,0.4
wie kommt es dass sie fragen,how come you ask,how do you find it,1,0.3333333333333333
tom sieht wie ein alter mann aus,tom looks like an old man,tom is like a a,0,0.6666666666666666
gestern gab es einen autounfall,there was a car accident yesterday,she was it,0,0.8
es ist fur meine familie,its for my family,its my my,1,0.6666666666666666
ich schatze wirklich deine freundlichkeit,i really appreciate your kindness,i really i your your,0,0.45
sie kamen im sommer des jahres an,they arrived in the summer of,they looked in the the,0,0.4090909090909091
